order_id,item_id,item,quantity,price,total_item,service_fee,order_id_software
18788,41,Burger La Caprichosa,1,10.9,10.9,0.0,AYA39PRH
18788,33,Patatas Fritas,1,2.5,2.5,0.0,AYA39PRH
18788,40,Chicken Tenders (7 Uds.),2,7.2,14.4,0.0,AYA39PRH
18788,77,Marquesa de Nutella,1,5.9,5.9,0.0,AYA39PRH
18787,78,Agua (330 Ml.),1,1.0,1.0,0.0,MYMFLRYU
18787,2,Kahuna Burger,2,8.5,17.0,0.0,MYMFLRYU
18786,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,048F9
18786,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,048F9
18786,29,Salsa X,1,1.5,1.5,0.0,048F9
18786,52,Salsa Spicy,1,1.5,1.5,0.0,048F9
18786,25,Sweet Home Madrid,1,12.7,12.7,0.0,048F9
18786,7,Zima Blue,1,12.2,12.2,0.0,048F9
18785,28,Cheesecake de Oreo,1,5.9,5.9,0.0,FD1A2
18785,79,Salsa Mayo Pepper,1,1.5,1.5,0.0,FD1A2
18785,20,Charles Wells,1,8.7,8.7,0.0,FD1A2
18785,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,FD1A2
18785,68,Boniato frito pequeño,1,3.5,3.5,0.0,FD1A2
18784,19,Patatas fritas Grandes,1,4.5,4.5,0.0,BPAXJJZK
18784,54,Sweet Home Benidorm,1,12.3,12.3,0.0,BPAXJJZK
18784,7,Zima Blue,1,11.7,11.7,0.0,BPAXJJZK
18783,17,El Honesto Mike,2,12.7,25.4,0.0,MKWJLSLZ
18782,29,Salsa X,1,1.5,1.5,0.0,BCB1NS4B
18782,24,Slim Combo (Para 1),1,11.9,11.9,0.0,BCB1NS4B
18781,12,Sweet Home Alicante,1,12.3,12.3,0.0,AE2AC
18781,36,Coca-Cola Zero Azúcar lata 330ml.,3,1.9,5.7,0.0,AE2AC
18780,80,Arepa Sifrina,1,7.7,7.7,0.0,ABEPF8NS
18780,81,LA UNO,3,14.6,43.8,0.0,ABEPF8NS
18780,5,Tequeños,1,9.9,9.9,0.0,ABEPF8NS
18779,82,Combo Duo (Para 2),1,26.8,26.8,0.0,71B4C
18778,2,Kahuna Burger,2,8.5,17.0,0.0,MW5H1141
18777,74,Nestea Té Negro Limón lata 330ml.,1,1.9,1.9,0.0,BNJL5CFR
18777,2,Kahuna Burger,1,8.1,8.1,0.0,BNJL5CFR
18776,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,BHGYHULR
18776,2,Kahuna Burger,1,8.1,8.1,0.0,BHGYHULR
18775,83,Nachos Anaya,1,12.2,12.2,0.0,AETLNMQB
18775,84,Combo Ego (para 1),1,13.4,13.4,0.0,AETLNMQB
18774,5,Tequeños,1,6.4,6.4,0.0,9EE49
18774,68,Boniato frito pequeño,1,3.5,3.5,0.0,9EE49
18774,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,9EE49
18774,7,Zima Blue,1,11.7,11.7,0.0,9EE49
18774,12,Sweet Home Alicante,1,12.3,12.3,0.0,9EE49
1885,85,Arepa isleña,1,9.4,9.4,0.0,A724A
1885,86,Arepa la rumbera remix,1,7.7,7.7,0.0,A724A
18772,87,Trío criollo,1,12.2,12.2,0.0,B1PU6BZU
18772,60,Hamburguesa La Uno,1,14.6,14.6,0.0,B1PU6BZU
18772,88,Hamburguesa cheesebacon,1,12.5,12.5,0.0,B1PU6BZU
18771,89,El Zar,1,14.9,14.9,0.0,AB1HASDN
18771,90,Arepa Rumbera Remix,1,7.7,7.7,0.0,AB1HASDN
18771,91,La Muergana,1,14.5,14.5,0.0,AB1HASDN
18771,4,Chicken Tenders,1,7.7,7.7,0.0,AB1HASDN
18770,24,Slim Combo (Para 1),1,11.9,11.9,0.0,BKGVVGSP
18770,29,Salsa X,1,1.5,1.5,0.0,BKGVVGSP
18769,81,LA UNO,1,14.6,14.6,0.0,AXT6DZHC
18769,5,Tequeños,1,9.9,9.9,0.0,AXT6DZHC
18769,92,Cocacola bote,1,1.9,1.9,0.0,AXT6DZHC
18768,24,Slim Combo (Para 1),1,11.9,11.9,0.0,3B86B
18767,51,Hamburguesa Perla Negra,2,14.3,28.6,0.0,7F9B7
18767,60,Hamburguesa La Uno,1,14.6,14.6,0.0,7F9B7
18767,5,Tequeños,1,9.9,9.9,0.0,7F9B7
18766,2,Kahuna Burger,2,8.5,17.0,0.0,MS8FGTQP
18765,93,Combo Para Ti,1,16.3,16.3,0.0,52F9C
18764,52,Salsa Spicy,1,1.5,1.5,0.0,MGL6KHRK
18764,17,El Honesto Mike,2,12.7,25.4,0.0,MGL6KHRK
18764,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,MGL6KHRK
18763,17,El Honesto Mike,2,12.7,25.4,0.0,MAWM6UNE
18762,5,Tequeños,1,6.4,6.4,0.0,C724F
18762,24,Slim Combo (Para 1),1,11.9,11.9,0.0,C724F
18761,94,Gofre,1,5.5,5.5,0.0,BU4TAVHU
18761,59,Tequemix,1,9.9,9.9,0.0,BU4TAVHU
18761,95,Hamburguesa EI - OU,1,18.2,18.2,0.0,BU4TAVHU
18761,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,BU4TAVHU
18760,96,Patatas (Pequeña),1,2.0,2.0,0.0,BC5EZTAH
18760,97,Arepa Salsera,1,5.9,5.9,0.0,BC5EZTAH
18760,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,BC5EZTAH
18759,13,Combo Para Compartir,2,30.6,61.2,0.0,AYWNYMBK
18758,32,Monchi Meal Combo (Para 2),1,23.8,23.8,0.0,B0FB2
18757,20,Charles Wells,1,8.7,8.7,0.0,54E35
18757,19,Patatas fritas Grandes,1,4.5,4.5,0.0,54E35
18756,24,Slim Combo (Para 1),1,11.9,11.9,0.0,B2496
18755,98,Sprite lata 330ml.,1,1.9,1.9,0.0,19382
18755,99,New York,1,5.2,5.2,0.0,19382
18755,19,Patatas fritas Grandes,1,4.5,4.5,0.0,19382
18755,3,Sweet Home Sanvi,1,12.3,12.3,0.0,19382
18754,23,Patatas fritas S,1,2.5,2.5,0.0,734184833
18754,38,Boniato frito grande,1,6.9,6.9,0.0,734184833
18754,20,Charles Wells,1,8.3,8.3,0.0,734184833
18754,3,Sweet Home Sanvi,2,12.3,24.6,0.0,734184833
18753,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,BTMDK1KM
18752,5,Tequeños,1,6.4,6.4,0.0,BPP1TDHM
18752,36,Coca-Cola Zero Azúcar lata 330ml.,4,1.9,7.6,0.0,BPP1TDHM
18752,2,Kahuna Burger,4,8.1,32.4,0.0,BPP1TDHM
18751,100,Combo Para Los Dos,1,18.8,18.8,0.0,BX36RE2N
18750,76,Patatas (Grande),1,3.5,3.5,0.0,BWDUWRBQ
18750,56,Arepa Reina Pepiada,1,6.5,6.5,0.0,BWDUWRBQ
18749,24,Slim Combo (Para 1),1,11.9,11.9,0.0,64DB4
18748,19,Patatas fritas Grandes,1,4.5,4.5,0.0,925D7
18748,25,Sweet Home Madrid,2,12.7,25.4,0.0,925D7
18747,17,El Honesto Mike,2,12.7,25.4,0.0,M5TWTL1R
18746,17,El Honesto Mike,1,12.7,12.7,0.0,A8BDD
18746,19,Patatas fritas Grandes,1,4.5,4.5,0.0,A8BDD
18746,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,A8BDD
18745,2,Kahuna Burger,2,8.5,17.0,0.0,MMRUZZP1
18744,87,Trío criollo,1,12.2,12.2,0.0,BYQYDKX7
18744,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,BYQYDKX7
18743,55,El Pelirojo Jimmy,4,10.7,42.8,0.0,BL7HDTRA
18743,29,Salsa X,2,1.5,3.0,0.0,BL7HDTRA
18743,16,Oklahoma Umbrella,1,7.5,7.5,0.0,BL7HDTRA
18743,19,Patatas fritas Grandes,2,4.5,9.0,0.0,BL7HDTRA
18742,19,Patatas fritas Grandes,1,4.5,4.5,0.0,MXDGKDJH
18742,2,Kahuna Burger,1,8.5,8.5,0.0,MXDGKDJH
18741,6,Ned Kelly,1,10.9,10.9,0.0,BR6XN61H
18741,54,Sweet Home Benidorm,1,12.3,12.3,0.0,BR6XN61H
18740,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,BFHJLW1K
18740,101,Alitas Kentucky (10 und),1,14.9,14.9,0.0,BFHJLW1K
18739,24,Slim Combo (Para 1),1,11.9,11.9,0.0,734288069
18738,19,Patatas fritas Grandes,1,4.5,4.5,0.0,D4CBF
18738,2,Kahuna Burger,3,8.1,24.3,0.0,D4CBF
18737,23,Patatas fritas S,1,2.5,2.5,0.0,734306670
18737,3,Sweet Home Sanvi,1,12.3,12.3,0.0,734306670
18737,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,734306670
18736,20,Charles Wells,1,8.7,8.7,0.0,198FA
18736,19,Patatas fritas Grandes,1,4.5,4.5,0.0,198FA
18736,6,Ned Kelly,1,11.4,11.4,0.0,198FA
18735,102,Beety Miranda,1,12.7,12.7,0.0,A3BTLNUW
18735,83,Nachos Anaya,1,12.2,12.2,0.0,A3BTLNUW
18735,21,RABIOSA,1,14.2,14.2,0.0,A3BTLNUW
18734,103,Combo Para Ti Solito,1,9.4,9.4,0.0,BQVD11HJ
18733,68,Boniato frito pequeño,1,3.5,3.5,0.0,BXUC12DV
18733,2,Kahuna Burger,1,8.1,8.1,0.0,BXUC12DV
18732,30,Slim Combo (para 1),1,11.9,11.9,0.0,C204F
18732,16,Oklahoma Umbrella,1,7.5,7.5,0.0,C204F
18731,41,Burger La Caprichosa,1,10.9,10.9,0.0,A1W4C8SV
18731,65,Burger La Riki,1,10.9,10.9,0.0,A1W4C8SV
18731,46,Tequeños (4 Uds.),1,5.9,5.9,0.0,A1W4C8SV
18730,6,Ned Kelly,1,10.9,10.9,0.0,666C4
18730,19,Patatas fritas Grandes,1,4.5,4.5,0.0,666C4
18730,3,Sweet Home Sanvi,1,12.3,12.3,0.0,666C4
18729,84,Combo Ego (para 1),1,13.4,13.4,0.0,BWRSDDQV
18728,32,Monchi Meal Combo (Para 2),1,23.8,23.8,0.0,D9D42
18727,104,Alitas Kentucky (5 und),1,8.9,8.9,0.0,BCLD4SBH
18727,69,Rabiosa,2,14.2,28.4,0.0,BCLD4SBH
18727,88,Hamburguesa cheesebacon,1,12.5,12.5,0.0,BCLD4SBH
18726,105,Hamburguesa La Vegana,1,14.5,14.5,0.0,BWHFNRNM
18726,106,Pack de 12 Tequeños,1,17.8,17.8,0.0,BWHFNRNM
18725,2,Kahuna Burger,1,8.1,8.1,0.0,193FF
18725,17,El Honesto Mike,1,12.3,12.3,0.0,193FF
18725,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,193FF
18724,18,Dulces sueños,1,5.9,5.9,0.0,MCULTGLH
18724,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,MCULTGLH
18724,7,Zima Blue,1,12.2,12.2,0.0,MCULTGLH
18724,5,Tequeños,1,6.4,6.4,0.0,MCULTGLH
18723,60,Hamburguesa La Uno,2,14.6,29.2,0.0,70569
18723,107,Cerveza San Miguel,2,1.9,3.8,0.0,70569
18723,36,Coca-Cola Zero Azúcar lata 330ml.,2,1.9,3.8,0.0,70569
18722,44,Burger Perla Negra,4,12.5,50.0,0.0,AT1UTBSL
18721,2,Kahuna Burger,1,8.1,8.1,0.0,C8621
18721,6,Ned Kelly,1,10.9,10.9,0.0,C8621
18721,19,Patatas fritas Grandes,1,4.5,4.5,0.0,C8621
18721,54,Sweet Home Benidorm,1,12.3,12.3,0.0,C8621
18720,108,Hamburguesa tropi chicken,1,12.9,12.9,0.0,BMNXT1JW
18720,5,Tequeños,1,9.9,9.9,0.0,BMNXT1JW
18719,6,Ned Kelly,1,10.9,10.9,0.0,734331596
18719,14,Patatas fritas L,2,4.5,9.0,0.0,734331596
18719,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,734331596
18719,20,Charles Wells,1,8.3,8.3,0.0,734331596
18719,3,Sweet Home Sanvi,1,12.3,12.3,0.0,734331596
18718,20,Charles Wells,1,8.3,8.3,0.0,BBC6D
18718,68,Boniato frito pequeño,1,3.5,3.5,0.0,BBC6D
18717,35,Burger Cheesebacon,1,11.9,11.9,0.0,MCM1L711
18716,36,Coca-Cola Zero Azúcar lata 330ml.,2,1.9,3.8,0.0,0E99C
18716,109,Hamburguesa La Muergana,1,14.5,14.5,0.0,0E99C
18716,60,Hamburguesa La Uno,1,14.6,14.6,0.0,0E99C
18716,5,Tequeños,1,9.9,9.9,0.0,0E99C
18715,6,Ned Kelly,1,11.4,11.4,0.0,7251F
18715,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,7251F
18715,19,Patatas fritas Grandes,1,4.5,4.5,0.0,7251F
18715,7,Zima Blue,1,12.2,12.2,0.0,7251F
18714,12,Sweet Home Alicante,1,12.3,12.3,0.0,41D1D
18714,19,Patatas fritas Grandes,1,4.5,4.5,0.0,41D1D
18714,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,41D1D
18713,16,Oklahoma Umbrella,2,7.5,15.0,0.0,07BA7
18713,1,Patatas fritas Pequeñas,2,2.5,5.0,0.0,07BA7
18713,2,Kahuna Burger,2,8.1,16.2,0.0,07BA7
18712,12,Sweet Home Alicante,4,11.7,46.8,0.0,7CE4C
18712,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,7CE4C
18712,19,Patatas fritas Grandes,1,3.5,3.5,0.0,7CE4C
18711,20,Charles Wells,2,8.3,8.3,0.0,734339121
18711,5,Tequeños,1,6.4,6.4,0.0,734339121
18710,5,Tequeños,1,6.4,6.4,0.0,920A2
18710,4,Chicken Tenders,1,7.6,7.6,0.0,920A2
18709,3,Sweet Home Sanvi,1,12.3,12.3,0.0,66543
18709,7,Zima Blue,1,11.7,11.7,0.0,66543
18709,19,Patatas fritas Grandes,2,4.5,9.0,0.0,66543
18708,54,Sweet Home Benidorm,1,12.3,12.3,0.0,B1XWBZDE
18706,110,Hamburguesa La Inglesa,1,12.3,12.3,0.0,BLGVVWPL
18706,63,Hamburguesa Beety Miranda,1,12.7,12.7,0.0,BLGVVWPL
18707,82,Combo Duo (Para 2),1,26.8,26.8,0.0,BRZS6LKG
18707,59,Tequemix,1,9.9,9.9,0.0,BRZS6LKG
18705,2,Kahuna Burger,1,8.5,8.5,0.0,MSUNTZRC
18705,79,Salsa Mayo Pepper,1,1.5,1.5,0.0,MSUNTZRC
18705,25,Sweet Home Madrid,1,12.7,12.7,0.0,MSUNTZRC
18705,19,Patatas fritas Grandes,1,4.5,4.5,0.0,MSUNTZRC
18705,11,Alitas,1,7.2,7.2,0.0,MSUNTZRC
18704,2,Kahuna Burger,1,8.5,8.5,0.0,9B603
18704,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,9B603
18703,34,Burger La Uno Basic,1,12.6,12.6,0.0,ASMPLVRP
18703,46,Tequeños (4 Uds.),1,5.9,5.9,0.0,ASMPLVRP
18703,33,Patatas Fritas,1,2.5,2.5,0.0,ASMPLVRP
18702,111,Nestea,1,1.9,1.9,0.0,734340565
18702,2,Kahuna Burger,1,8.1,8.1,0.0,734340565
18702,112,Coca-cola Zero,1,1.9,1.9,0.0,734340565
18702,12,Sweet Home Alicante,1,12.3,12.3,0.0,734340565
18702,14,Patatas fritas L,1,4.5,4.5,0.0,734340565
18701,113,Hamburguesa La Dos,1,15.7,15.7,0.0,BWVPEWYP
18701,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BWVPEWYP
18701,59,Tequemix,1,9.9,9.9,0.0,BWVPEWYP
18700,44,Burger Perla Negra,1,12.5,12.5,0.0,A6WM1HAW
18699,2,Kahuna Burger,2,8.5,17.0,0.0,CB6D3
18699,74,Nestea Té Negro Limón lata 330ml.,1,1.9,1.9,0.0,CB6D3
18699,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,CB6D3
18698,19,Patatas fritas Grandes,1,3.5,3.5,0.0,A0428
18698,12,Sweet Home Alicante,1,11.7,11.7,0.0,A0428
18697,114,Crew Combo (Para 4),1,47.6,47.6,0.0,62220
18696,24,Slim Combo (Para 1),1,11.9,11.9,0.0,BQKKHVTL
18695,16,Oklahoma Umbrella,1,7.5,7.5,0.0,734350460
18695,71,Agua,1,1.0,1.0,0.0,734350460
18695,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,734350460
18695,4,Chicken Tenders,1,7.6,7.6,0.0,734350460
18695,111,Nestea,1,1.9,1.9,0.0,734350460
18694,13,Combo Para Compartir,1,32.6,32.6,0.0,6A8BC
18693,109,Hamburguesa La Muergana,1,14.5,14.5,0.0,B6805
18693,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,B6805
18692,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,AB7C6
18692,19,Patatas fritas Grandes,1,4.5,4.5,0.0,AB7C6
18692,2,Kahuna Burger,1,8.1,8.1,0.0,AB7C6
18692,3,Sweet Home Sanvi,1,12.3,12.3,0.0,AB7C6
18691,4,Chicken Tenders,1,7.6,7.6,0.0,148F0
18691,19,Patatas fritas Grandes,1,4.5,4.5,0.0,148F0
18691,2,Kahuna Burger,1,8.1,8.1,0.0,148F0
18690,13,Combo Para Compartir,2,30.6,61.2,0.0,AZ4BZA8B
18689,82,Combo Duo (Para 2),1,26.8,26.8,0.0,F3779
18688,111,Nestea,1,1.9,1.9,0.0,734356159
18688,4,Chicken Tenders,1,7.6,7.6,0.0,734356159
18688,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,734356159
18688,71,Agua,1,1.0,1.0,0.0,734356159
18688,16,Oklahoma Umbrella,1,7.5,7.5,0.0,734356159
18687,7,Zima Blue,2,11.0,22.0,0.0,A8935
18687,19,Patatas fritas Grandes,1,3.5,3.5,0.0,A8935
18687,5,Tequeños,1,5.9,5.9,0.0,A8935
30,20,Charles Wells,1,8.3,8.3,0.0,F838A
30,29,Salsa X,1,1.5,1.5,0.0,F838A
30,24,Slim Combo (Para 1),1,11.9,11.9,0.0,F838A
30,19,Patatas fritas Grandes,1,4.5,4.5,0.0,F838A
18685,115,La Muérgana,1,13.4,13.4,0.0,734355818
18684,6,Ned Kelly,1,10.1,10.1,0.0,27983
18684,16,Oklahoma Umbrella,1,7.5,7.5,0.0,27983
18684,2,Kahuna Burger,1,7.7,7.7,0.0,27983
18684,1,Patatas fritas Pequeñas,1,2.0,2.0,0.0,27983
18683,36,Coca-Cola Zero Azúcar lata 330ml.,2,1.9,3.8,0.0,21A0E
18683,19,Patatas fritas Grandes,1,3.5,3.5,0.0,21A0E
18683,12,Sweet Home Alicante,1,11.7,11.7,0.0,21A0E
18683,55,El Pelirojo Jimmy,1,9.7,9.7,0.0,21A0E
18682,34,Burger La Uno Basic,1,12.6,12.6,0.0,AJHJ1WA3
18682,44,Burger Perla Negra,1,12.5,12.5,0.0,AJHJ1WA3
18682,47,Alitas De Pollo Fritas (7 Uds.),1,7.2,7.2,0.0,AJHJ1WA3
18682,46,Tequeños (4 Uds.),1,5.9,5.9,0.0,AJHJ1WA3
18682,41,Burger La Caprichosa,1,10.9,10.9,0.0,AJHJ1WA3
18681,56,Arepa Reina Pepiada,5,6.5,32.5,0.0,BLUULKSA
18680,63,Hamburguesa Beety Miranda,1,12.7,12.7,0.0,BKUU11Y3
18680,36,Coca-Cola Zero Azúcar lata 330ml.,5,1.9,9.5,0.0,BKUU11Y3
18680,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BKUU11Y3
18679,25,Sweet Home Madrid,1,12.7,12.7,0.0,96CBA
18679,68,Boniato frito pequeño,1,3.5,3.5,0.0,96CBA
18678,114,Crew Combo (Para 4),1,47.6,47.6,0.0,734360560
18677,19,Patatas fritas Grandes,1,3.5,3.5,0.0,D7B1C
18677,12,Sweet Home Alicante,1,11.7,11.7,0.0,D7B1C
18676,6,Ned Kelly,1,10.9,10.9,0.0,BTUXMPVL
18676,19,Patatas fritas Grandes,1,4.5,4.5,0.0,BTUXMPVL
18676,2,Kahuna Burger,1,8.1,8.1,0.0,BTUXMPVL
18676,5,Tequeños,1,6.4,6.4,0.0,BTUXMPVL
18676,11,Alitas,1,7.2,7.2,0.0,BTUXMPVL
18675,12,Sweet Home Alicante,1,11.7,11.7,0.0,22F76
18675,1,Patatas fritas Pequeñas,1,2.0,2.0,0.0,22F76
18675,5,Tequeños,1,5.9,5.9,0.0,22F76
18674,24,Slim Combo (Para 1),1,11.9,11.9,0.0,7827B
18673,44,Burger Perla Negra,1,12.5,12.5,0.0,AE1ZXNDT
18673,34,Burger La Uno Basic,1,12.6,12.6,0.0,AE1ZXNDT
18672,12,Sweet Home Alicante,1,11.7,11.7,0.0,86014
18672,1,Patatas fritas Pequeñas,2,2.0,4.0,0.0,86014
18672,2,Kahuna Burger,1,7.7,7.7,0.0,86014
18671,34,Burger La Uno Basic,1,12.6,12.6,0.0,AZHRNTBB
18670,19,Patatas fritas Grandes,1,3.5,3.5,0.0,E346C
18670,20,Charles Wells,2,7.7,15.4,0.0,E346C
18669,7,Zima Blue,1,11.7,11.7,0.0,ABFE5
18668,2,Kahuna Burger,2,8.1,16.2,0.0,BXMW8YBN
18668,42,Coca-Cola Sabor Original lata 330ml.,2,1.9,3.8,0.0,BXMW8YBN
18668,19,Patatas fritas Grandes,1,4.5,4.5,0.0,BXMW8YBN
18668,16,Oklahoma Umbrella,1,7.5,7.5,0.0,BXMW8YBN
18668,98,Sprite lata 330ml.,1,1.9,1.9,0.0,BXMW8YBN
18667,40,Chicken Tenders (7 Uds.),1,7.2,7.2,0.0,AWT1U3TM
18667,93,Combo Para Ti,1,15.3,15.3,0.0,AWT1U3TM
18666,3,Sweet Home Sanvi,1,12.3,12.3,0.0,734371800
18666,16,Oklahoma Umbrella,1,7.5,7.5,0.0,734371800
18665,19,Patatas fritas Grandes,1,4.5,4.5,0.0,86DB0
18665,20,Charles Wells,1,8.7,8.7,0.0,86DB0
18665,2,Kahuna Burger,1,8.5,8.5,0.0,86DB0
18664,2,Kahuna Burger,1,8.5,8.5,0.0,CC885
18663,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,2FF24
18662,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,BFE86
18662,24,Slim Combo (Para 1),1,11.9,11.9,0.0,BFE86
18661,2,Kahuna Burger,1,7.7,7.7,0.0,2D5F2
18661,20,Charles Wells,1,7.7,7.7,0.0,2D5F2
18660,13,Combo Para Compartir,1,30.6,30.6,0.0,ASRYFRPV
18659,20,Charles Wells,1,8.3,8.3,0.0,734572843
18659,2,Kahuna Burger,1,8.1,8.1,0.0,734572843
18659,14,Patatas fritas L,1,4.5,4.5,0.0,734572843
18659,3,Sweet Home Sanvi,1,12.3,12.3,0.0,734572843
18658,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,133894313
18658,19,Patatas fritas Grandes,1,4.5,4.5,0.0,133894313
18658,25,Sweet Home Madrid,1,12.7,12.7,0.0,133894313
18657,41,Burger La Caprichosa,1,10.9,10.9,0.0,ARD1C83X
18657,53,Boniato Frito,1,3.5,3.5,0.0,ARD1C83X
18657,35,Burger Cheesebacon,1,10.9,10.9,0.0,ARD1C83X
18657,33,Patatas Fritas,1,2.5,2.5,0.0,ARD1C83X
18656,8,Salsa Sweet-Umbrella,1,1.5,1.5,0.0,F8F5A
18656,20,Charles Wells,2,7.7,15.4,0.0,F8F5A
18656,19,Patatas fritas Grandes,1,3.5,3.5,0.0,F8F5A
18655,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BTVCMU41
18655,110,Hamburguesa La Inglesa,1,12.3,12.3,0.0,BTVCMU41
18655,61,Teque Nutella,1,3.2,3.2,0.0,BTVCMU41
18654,113,Hamburguesa La Dos,1,15.7,15.7,0.0,BA31NXJJ
18654,109,Hamburguesa La Muergana,1,14.5,14.5,0.0,BA31NXJJ
18654,116,La catira,1,8.0,8.0,0.0,BA31NXJJ
18652,7,Zima Blue,1,11.7,11.7,0.0,734599151
18652,16,Oklahoma Umbrella,1,7.5,7.5,0.0,734599151
18653,24,Slim Combo (Para 1),1,11.9,11.9,0.0,91EFD
18651,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BK1D1WCM
18650,54,Sweet Home Benidorm,1,12.3,12.3,0.0,BMMDECLN
18650,68,Boniato frito pequeño,1,3.5,3.5,0.0,BMMDECLN
18650,5,Tequeños,1,6.4,6.4,0.0,BMMDECLN
18648,14,Patatas fritas L,2,4.5,9.0,0.0,734602328
18648,7,Zima Blue,1,11.7,11.7,0.0,734602328
18648,38,Boniato frito grande,1,6.9,6.9,0.0,734602328
18648,3,Sweet Home Sanvi,1,12.3,12.3,0.0,734602328
18648,2,Kahuna Burger,1,8.1,8.1,0.0,734602328
18649,5,Tequeños,1,9.9,9.9,0.0,BRQ1BZ7P
18649,85,Arepa isleña,1,9.4,9.4,0.0,BRQ1BZ7P
18649,88,Hamburguesa cheesebacon,1,12.5,12.5,0.0,BRQ1BZ7P
18649,86,Arepa la rumbera remix,1,7.7,7.7,0.0,BRQ1BZ7P
18649,62,Arepa sifrina,1,7.7,7.7,0.0,BRQ1BZ7P
18647,5,Tequeños,1,5.9,5.9,0.0,4EF74
18647,12,Sweet Home Alicante,1,11.7,11.7,0.0,4EF74
18646,3,Sweet Home Sanvi,2,12.3,24.6,0.0,E5E13
18646,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,E5E13
18645,3,Sweet Home Sanvi,2,12.3,24.6,0.0,B0025
18645,19,Patatas fritas Grandes,1,4.5,4.5,0.0,B0025
18644,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,A76AE
18644,6,Ned Kelly,1,10.9,10.9,0.0,A76AE
18644,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,A76AE
18644,7,Zima Blue,1,11.7,11.7,0.0,A76AE
18643,24,Slim Combo (Para 1),2,11.9,23.8,0.0,09CD0
18642,21,RABIOSA,1,14.2,14.2,0.0,AMSRAWKL
18641,74,Nestea Té Negro Limón lata 330ml.,1,1.9,1.9,0.0,MXRVLCDD
18641,16,Oklahoma Umbrella,1,7.5,7.5,0.0,MXRVLCDD
18640,8,Salsa Sweet-Umbrella,1,1.5,1.5,0.0,133898267
18640,20,Charles Wells,1,8.7,8.7,0.0,133898267
18640,25,Sweet Home Madrid,1,12.7,12.7,0.0,133898267
18640,19,Patatas fritas Grandes,1,4.5,4.5,0.0,133898267
18639,2,Kahuna Burger,1,8.5,8.5,0.0,3FAC6
18639,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,3FAC6
18638,116,La catira,1,7.7,7.7,0.0,734610718
18637,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,4820F
18637,16,Oklahoma Umbrella,1,7.5,7.5,0.0,4820F
18635,23,Patatas fritas S,1,2.5,2.5,0.0,734612120
18635,12,Sweet Home Alicante,1,12.3,12.3,0.0,734612120
18636,47,Alitas De Pollo Fritas (7 Uds.),1,7.2,7.2,0.0,AWMRDEDZ
18636,34,Burger La Uno Basic,1,12.6,12.6,0.0,AWMRDEDZ
18634,32,Monchi Meal Combo (Para 2),1,23.8,23.8,0.0,734612266
18633,116,La catira,1,8.0,8.0,0.0,19EDF
18633,69,Rabiosa,1,14.2,14.2,0.0,19EDF
18633,75,Hamburguesa Mango Vice,1,14.5,14.5,0.0,19EDF
18632,44,Burger Perla Negra,1,12.5,12.5,0.0,AE7N7WPK
18631,19,Patatas fritas Grandes,1,4.5,4.5,0.0,52D92
18631,6,Ned Kelly,1,10.9,10.9,0.0,52D92
18631,7,Zima Blue,1,11.7,11.7,0.0,52D92
18631,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,52D92
18630,117,Reina pepiada,1,7.5,7.5,0.0,734611846
